Date,Month_Num,Weekday,AI_Platform,AI_Model_Version,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,User_ID,Query_Type,Input_Text,Input_Text_Length,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Device_Type,Language,Response_Accuracy,Response_Speed_sec,Response_Time_Category,Correction_Needed,User_Return_Frequency,Customer_Support_Interactions,Region
2022-04-12,1,Sunday,DeepSeek,v3.0,6734,344,262,0.0431,0.9036,8e06a8d3-288d-434c-8af9-579dc17f3cc6,Informational,Sample user input text 26334,73,517,Technology,2,2.7,1011,Tablet,French,0.9115,2.9573,Slow,No,Weekly,5,South America
2023-10-17,4,Thursday,DeepSeek,v3.0,6664,749,441,0.0172,0.6741,221bf660-e1fe-455b-8582-12cb13429b1f,Transactional,Sample user input text 26335,317,217,Education,4,4.02,642,Mobile,Chinese,0.9669,2.69,Slow,No,Monthly,5,Asia
2023-08-30,5,Monday,Grok AI,v2.0,9288,842,117,0.0814,0.8874,28a7757c-1644-4857-84d5-02dae5097149,Informational,Sample user input text 26336,142,446,Health,2,3.23,560,Mobile,English,0.9162,0.5132,Medium,No,Daily,4,Asia
2023-04-26,10,Sunday,DeepSeek,v4.0,2863,262,436,0.0755,0.9797,1d252dea-99bf-4185-b626-84ec99c0bfa4,Informational,Sample user input text 26337,374,700,Education,3,3.63,1358,Mobile,English,0.741,1.0581,Fast,No,Monthly,3,Asia
2023-11-05,4,Tuesday,ChatGPT,v1.0,6268,890,438,0.0309,0.8181,fe4ee7e4-3a83-4f73-9008-c3d5ff92c061,Transactional,Sample user input text 26338,440,436,Finance,5,4.18,1673,Tablet,French,0.9223,2.4251,Fast,No,Daily,1,North America
2022-12-23,5,Saturday,ChatGPT,v4.0,4325,143,149,0.0569,0.6456,f92c3b67-8b18-4498-9fc4-322b9ca5241b,Informational,Sample user input text 26339,59,536,Health,4,4.47,590,Mobile,German,0.8537,4.8145,Medium,No,Daily,4,Asia
2021-06-14,9,Tuesday,Grok AI,v3.0,9907,642,237,0.0861,0.5543,a9fc498a-a28e-4424-b214-7000e8678978,Informational,Sample user input text 26340,418,568,Health,2,3.91,1286,Mobile,French,0.8498,1.7222,Slow,No,Weekly,1,North America
2023-10-15,8,Wednesday,DeepSeek,v2.0,3226,286,367,0.0232,0.651,ecf27b15-f6ab-4cff-b506-6d1a3afa0255,Transactional,Sample user input text 26341,423,453,Health,4,4.46,1603,Tablet,Spanish,0.8023,3.352,Fast,No,Monthly,0,North America
2021-02-12,9,Thursday,DeepSeek,v2.0,9692,914,221,0.0297,0.5444,a795598a-d54f-442b-9b48-0cf5e08cb0fd,Transactional,Sample user input text 26342,452,19,Education,2,4.2,144,Mobile,German,0.8956,4.7466,Fast,Yes,Weekly,5,Asia
2020-09-07,10,Wednesday,Grok AI,v4.0,8327,874,161,0.0349,0.8737,55130ad7-0874-4b37-8a94-67e699700e67,Transactional,Sample user input text 26343,418,15,Finance,1,1.14,282,Tablet,Spanish,0.8865,0.8641,Slow,Yes,Daily,5,Asia
2023-06-21,2,Friday,DeepSeek,v1.0,2673,613,109,0.058,0.8444,6128c1df-7364-42d4-b259-e1acd30e05ac,Navigational,Sample user input text 26344,409,587,Technology,5,1.72,1761,Tablet,German,0.7057,1.4839,Fast,No,Weekly,2,Europe
2020-03-12,4,Monday,ChatGPT,v3.0,4316,629,244,0.0656,0.6123,aaec61e5-e58d-4aff-8ec7-94d9d849cff3,Transactional,Sample user input text 26345,207,102,Technology,2,4.11,471,Mobile,English,0.8726,2.666,Slow,Yes,Monthly,2,Europe
2021-03-02,5,Thursday,Grok AI,v3.0,2779,766,476,0.0142,0.5914,55b1d246-0d22-4239-a13c-03fc075a40fa,Transactional,Sample user input text 26346,145,15,Education,4,4.55,854,Tablet,German,0.8363,4.7159,Fast,No,Weekly,5,North America
2022-01-07,3,Wednesday,ChatGPT,v4.0,1610,991,472,0.0715,0.9182,ca14e0a8-722d-4e92-9b55-b1e221af349a,Transactional,Sample user input text 26347,216,530,Technology,5,1.81,1013,Mobile,English,0.8378,2.0854,Fast,Yes,Monthly,2,Europe
2020-06-08,5,Sunday,DeepSeek,v2.0,7930,797,53,0.0466,0.9229,cc5e94aa-4e10-4ce8-89e9-5fd0f305d710,Transactional,Sample user input text 26348,38,312,Health,5,2.65,141,Tablet,Chinese,0.9591,1.3566,Fast,No,Daily,5,South America
2020-03-04,12,Friday,DeepSeek,v3.0,4779,734,365,0.0698,0.7141,1f622a19-abe0-433a-a207-ffd298ca6b70,Navigational,Sample user input text 26349,268,331,Technology,3,1.91,812,Desktop,German,0.7258,0.721,Fast,No,Weekly,2,North America
2021-07-30,7,Sunday,DeepSeek,v2.0,5252,708,323,0.0902,0.6689,34526c85-1c61-4dcf-bfc2-2281a5c3fcda,Navigational,Sample user input text 26350,191,525,Education,3,3.7,853,Desktop,Chinese,0.7801,0.2112,Slow,No,Daily,2,Europe
2020-10-07,8,Saturday,DeepSeek,v2.0,4396,159,166,0.0115,0.7794,1058e240-fb52-4e7e-b9a4-1e92a4051600,Navigational,Sample user input text 26351,68,49,Education,5,4.94,405,Tablet,Chinese,0.8374,3.7557,Fast,Yes,Weekly,5,Asia
2022-08-16,8,Saturday,DeepSeek,v3.0,9471,658,263,0.0906,0.9385,af22a5a0-11a8-4b38-b6ac-edce32e101c1,Navigational,Sample user input text 26352,406,11,Education,2,1.87,1464,Mobile,Spanish,0.8021,3.5248,Fast,Yes,Monthly,3,Asia
2021-05-22,10,Sunday,ChatGPT,v1.0,3058,418,137,0.027,0.7787,5d7a395f-897d-404d-8ab2-791d678a495f,Navigational,Sample user input text 26353,80,653,Education,2,3.84,1296,Mobile,English,0.7679,4.5212,Fast,No,Weekly,4,North America
2023-01-19,3,Monday,ChatGPT,v3.0,1280,616,452,0.0527,0.7485,3b843343-87ac-4a93-9bad-94965b7ae668,Navigational,Sample user input text 26354,228,142,Education,5,1.01,982,Desktop,German,0.9244,1.8029,Slow,Yes,Weekly,2,North America
2023-01-13,8,Monday,Grok AI,v1.0,3534,173,496,0.0579,0.9216,ed401a51-babf-4bae-ab1b-cb372a48498e,Navigational,Sample user input text 26355,201,624,Education,2,1.76,1437,Tablet,English,0.9004,3.4286,Fast,No,Weekly,3,North America
2020-07-14,12,Saturday,ChatGPT,v2.0,8748,988,171,0.0724,0.8445,29ce5f58-b1ec-4ab4-97dd-0829f48823da,Informational,Sample user input text 26356,81,554,Technology,4,3.33,1284,Mobile,Chinese,0.8478,0.2278,Fast,Yes,Daily,2,Europe
2020-05-27,4,Wednesday,DeepSeek,v1.0,2555,806,213,0.0936,0.8913,8931bd42-ecf1-4735-9d61-be7fbfedc5b9,Navigational,Sample user input text 26357,203,126,Education,5,1.64,284,Desktop,French,0.8984,3.4427,Slow,No,Monthly,4,Europe
2020-12-31,2,Wednesday,DeepSeek,v2.0,3178,776,119,0.0986,0.7524,d8b5aa70-8a66-4611-a0eb-9ad2fca551bb,Informational,Sample user input text 26358,108,658,Finance,5,1.99,919,Tablet,French,0.8143,0.704,Medium,Yes,Daily,0,Asia
2022-06-18,5,Thursday,DeepSeek,v2.0,3303,320,447,0.0745,0.565,a2d31e6d-5043-45a4-b853-e8a5c107c007,Navigational,Sample user input text 26359,251,430,Education,3,2.32,560,Mobile,English,0.8597,2.4273,Slow,No,Weekly,4,Asia
2023-12-15,3,Thursday,Grok AI,v3.0,9282,730,121,0.0181,0.9462,3c417982-fab5-4627-bde6-5d4a3c7eec59,Navigational,Sample user input text 26360,302,134,Finance,2,4.18,1079,Tablet,Chinese,0.8104,4.4322,Fast,No,Monthly,2,North America
2020-11-22,12,Tuesday,DeepSeek,v3.0,2235,317,174,0.0789,0.8057,9e232f65-ac43-447d-be34-041ecd7ff912,Informational,Sample user input text 26361,270,287,Finance,3,2.37,748,Desktop,German,0.7595,3.7296,Medium,No,Daily,5,South America
2022-04-01,2,Wednesday,DeepSeek,v2.0,6297,509,278,0.0854,0.7784,1ab698d0-caaa-410e-8c6f-8ebd4af0b4cd,Navigational,Sample user input text 26362,91,300,Finance,1,4.6,843,Desktop,German,0.7611,0.3932,Fast,No,Monthly,0,Europe
2021-03-01,9,Sunday,DeepSeek,v1.0,3594,149,341,0.0674,0.8772,12adafb9-1c43-464d-acd9-aec27ac43da1,Transactional,Sample user input text 26363,178,506,Finance,4,4.61,1715,Tablet,Spanish,0.8407,2.5817,Fast,No,Daily,2,Asia
2021-06-09,3,Tuesday,ChatGPT,v4.0,2983,846,117,0.061,0.9198,a78209d9-9b01-45a3-9310-f3b112229490,Informational,Sample user input text 26364,254,188,Finance,2,4.8,555,Desktop,Chinese,0.8168,0.9886,Medium,No,Weekly,2,North America
2020-07-27,4,Wednesday,DeepSeek,v2.0,7368,420,212,0.0418,0.6802,b7f19976-9be5-4258-bbac-e12abf9ccd04,Informational,Sample user input text 26365,413,692,Education,4,2.58,1142,Tablet,Chinese,0.9157,4.1858,Slow,Yes,Daily,3,Asia
2022-02-17,3,Thursday,Grok AI,v3.0,1627,475,267,0.0271,0.6591,40f3dd27-83d7-42e5-a025-ebbc9c085b57,Transactional,Sample user input text 26366,469,274,Health,2,3.37,31,Desktop,German,0.7314,0.2938,Slow,Yes,Daily,1,Asia
2023-05-28,12,Friday,ChatGPT,v1.0,1688,560,447,0.0414,0.651,acfb5c40-62e9-42d4-b9f4-7633719cb8bf,Informational,Sample user input text 26367,457,663,Technology,2,3.8,1665,Desktop,French,0.7006,3.8438,Slow,Yes,Daily,1,Asia
2022-11-16,9,Wednesday,ChatGPT,v1.0,1983,902,311,0.0229,0.7625,83b94f99-11c5-4455-bd8d-bc15e725c8c0,Informational,Sample user input text 26368,479,112,Education,5,1.23,1095,Desktop,Spanish,0.7427,4.5048,Medium,Yes,Daily,3,North America
2021-03-11,4,Tuesday,Grok AI,v3.0,8271,532,327,0.0207,0.8172,2925e2b0-5a0a-45fb-a552-5d84c481859b,Transactional,Sample user input text 26369,26,595,Technology,3,2.87,270,Tablet,Chinese,0.7515,0.9736,Medium,Yes,Weekly,1,North America
2023-10-06,8,Friday,Grok AI,v4.0,1251,467,96,0.0472,0.7282,e3f5e219-0957-4f52-a18a-29c2106de2fd,Informational,Sample user input text 26370,162,865,Health,3,3.89,1483,Mobile,Chinese,0.9137,0.4826,Fast,Yes,Monthly,4,North America
2022-12-24,3,Wednesday,Grok AI,v1.0,1789,426,239,0.0869,0.8083,4aa58c3c-d536-45fd-a792-90690edfe22e,Transactional,Sample user input text 26371,474,546,Health,2,3.13,820,Tablet,Chinese,0.9296,4.1843,Slow,Yes,Daily,2,Europe
2021-03-02,3,Monday,ChatGPT,v4.0,7757,351,138,0.0153,0.6738,1352ec5c-ef8f-41eb-b04d-bede9b774d28,Transactional,Sample user input text 26372,427,97,Finance,1,4.25,783,Tablet,English,0.8777,3.2868,Fast,No,Weekly,2,North America
2021-10-30,7,Wednesday,DeepSeek,v4.0,7221,944,169,0.0998,0.8191,ebdb2161-a860-40ee-b84d-0f56d477db2d,Navigational,Sample user input text 26373,497,712,Education,4,2.68,1296,Desktop,French,0.8332,1.7668,Medium,Yes,Weekly,3,Europe
2023-02-09,5,Saturday,ChatGPT,v3.0,4335,639,69,0.0557,0.5257,4474ffd8-c1f1-462b-acce-6629486b8a99,Transactional,Sample user input text 26374,476,23,Finance,2,3.84,291,Tablet,Spanish,0.8169,3.14,Slow,No,Weekly,3,Asia
2020-11-24,2,Friday,Grok AI,v3.0,7035,983,463,0.0945,0.6294,dff21685-7fc3-4a19-87b7-42eaa5add2d4,Informational,Sample user input text 26375,56,672,Finance,5,4.7,845,Desktop,English,0.9922,1.2546,Fast,No,Weekly,3,South America
2022-03-14,8,Friday,ChatGPT,v4.0,5187,140,93,0.026,0.95,1656de02-b8cd-4aac-a8cc-b07fed0f2515,Transactional,Sample user input text 26376,295,73,Finance,4,1.37,1535,Mobile,Spanish,0.9119,2.5992,Fast,Yes,Weekly,4,North America
2021-04-22,12,Tuesday,ChatGPT,v1.0,4413,201,105,0.091,0.6416,2131776a-6623-47cf-8fa1-7b23250fe3ee,Transactional,Sample user input text 26377,492,165,Education,5,1.53,848,Mobile,English,0.873,1.0861,Slow,Yes,Monthly,0,South America
2023-12-07,8,Monday,ChatGPT,v4.0,8212,864,211,0.0586,0.6776,7b70a36f-135a-4e7f-a946-97729da25c7f,Navigational,Sample user input text 26378,386,911,Finance,4,3.75,88,Mobile,French,0.8262,3.9756,Slow,No,Monthly,0,South America
2020-12-20,2,Sunday,Grok AI,v1.0,9002,673,115,0.0829,0.9258,08cb9a04-8801-4d6a-92e7-7dcaf83098a5,Informational,Sample user input text 26379,81,889,Health,1,4.66,672,Desktop,French,0.9698,4.0435,Fast,No,Weekly,2,Asia
2022-07-06,7,Sunday,DeepSeek,v2.0,4003,477,374,0.075,0.6958,69ec363c-05e1-4b36-8942-6b177f780aee,Informational,Sample user input text 26380,341,944,Technology,2,1.19,345,Tablet,English,0.974,4.1686,Medium,No,Daily,4,Asia
2021-08-08,7,Tuesday,Grok AI,v2.0,5024,540,215,0.0533,0.7279,9c6ae018-7b36-4633-aa16-8cb49ace8a1b,Navigational,Sample user input text 26381,122,731,Health,2,4.05,464,Mobile,German,0.9608,2.0448,Fast,No,Monthly,1,North America
2022-12-29,12,Sunday,DeepSeek,v3.0,6330,230,395,0.0205,0.577,2c28427d-5275-48a3-9ce1-84cfee65137d,Navigational,Sample user input text 26382,44,759,Education,3,4.65,743,Mobile,German,0.934,2.5495,Slow,Yes,Weekly,5,North America
2021-01-29,10,Monday,DeepSeek,v4.0,8047,589,147,0.0154,0.9313,3b23b327-abe9-45bf-93cd-bbc76ecd6276,Navigational,Sample user input text 26383,297,538,Finance,4,4.87,425,Desktop,German,0.7309,2.0583,Medium,No,Weekly,2,Asia
2021-12-01,2,Saturday,Grok AI,v2.0,7338,566,391,0.0369,0.6079,5a5b2937-4593-4206-b3e6-7379e8095b0d,Transactional,Sample user input text 26384,275,750,Technology,2,4.07,215,Tablet,French,0.9967,1.3528,Medium,No,Daily,4,South America
2021-07-29,1,Wednesday,DeepSeek,v2.0,6691,366,270,0.0745,0.5598,00c72436-7b6f-464a-acd1-d6721da503e7,Informational,Sample user input text 26385,388,238,Education,5,1.87,1188,Tablet,Chinese,0.8501,3.5222,Slow,No,Weekly,0,Asia
2020-10-26,9,Thursday,Grok AI,v2.0,6924,275,70,0.083,0.7093,68349129-50ef-4f89-b225-d8df4712a410,Transactional,Sample user input text 26386,365,431,Health,3,1.15,1533,Desktop,French,0.914,0.339,Slow,No,Weekly,1,South America
2020-01-31,8,Friday,DeepSeek,v1.0,4107,494,404,0.0684,0.7269,5982c4ed-dca9-49a3-aa74-230fbd95393b,Transactional,Sample user input text 26387,414,558,Finance,5,4.37,1605,Mobile,English,0.9046,3.2689,Fast,No,Daily,2,Asia
2020-08-17,1,Monday,DeepSeek,v2.0,6598,338,375,0.0244,0.7338,fed026c0-f9bf-4dfd-80c7-6ca2e09bc012,Transactional,Sample user input text 26388,436,269,Health,3,3.02,254,Desktop,French,0.8054,1.6527,Medium,Yes,Weekly,2,South America
2021-12-03,2,Wednesday,Grok AI,v3.0,1518,835,358,0.0734,0.7259,e6103862-e48b-449b-a49e-55ce969e534c,Transactional,Sample user input text 26389,394,98,Health,4,3.13,1113,Desktop,Chinese,0.8304,1.5651,Fast,Yes,Monthly,5,North America
2021-05-28,11,Friday,Grok AI,v3.0,8483,142,175,0.0925,0.8544,0bb1b796-d585-4f5e-9b72-2f56d605ecdf,Transactional,Sample user input text 26390,288,659,Education,3,3.92,959,Mobile,English,0.7335,1.2691,Slow,No,Daily,3,Asia
2023-12-13,4,Monday,Grok AI,v4.0,7011,300,385,0.0383,0.6891,8fca80ac-4596-4ae6-9b3b-bb5afc542273,Informational,Sample user input text 26391,275,211,Education,3,1.09,747,Tablet,English,0.8783,3.7609,Slow,No,Weekly,0,North America
2021-02-13,4,Wednesday,DeepSeek,v1.0,2793,391,203,0.0855,0.8615,d0695d73-188d-4a05-8f42-220ca8f03e87,Transactional,Sample user input text 26392,403,416,Technology,4,3.43,977,Tablet,German,0.9727,4.5163,Fast,Yes,Daily,1,Europe
2022-04-24,2,Tuesday,ChatGPT,v2.0,2412,539,80,0.0247,0.9126,4038c8a1-efdd-45b9-9d61-98d7c422be9e,Navigational,Sample user input text 26393,348,961,Technology,4,3.77,1067,Mobile,Chinese,0.7889,2.1721,Fast,No,Weekly,5,South America
2021-04-19,5,Tuesday,DeepSeek,v2.0,8857,952,302,0.0718,0.8299,3a6aa9e6-f2dc-40a6-a9b4-451011a99a64,Transactional,Sample user input text 26394,77,876,Finance,4,4.72,1369,Tablet,English,0.8162,0.2413,Fast,Yes,Weekly,0,South America
2020-01-07,10,Saturday,Grok AI,v4.0,5918,243,309,0.0854,0.7465,ccb186af-7d21-4186-9be6-33ce3158224f,Navigational,Sample user input text 26395,391,810,Technology,4,4.56,171,Tablet,French,0.7594,2.5087,Medium,Yes,Daily,1,North America
2021-11-18,5,Friday,DeepSeek,v1.0,7431,710,495,0.0621,0.7106,a17e69a2-18a2-4e87-bc0d-bbfd22b53eaf,Navigational,Sample user input text 26396,424,344,Technology,5,1.16,1277,Tablet,Spanish,0.9908,3.8487,Fast,Yes,Weekly,2,Europe
2023-02-22,7,Tuesday,ChatGPT,v2.0,5790,937,457,0.0341,0.5417,e454351b-5bab-4591-a9ca-9e2763ffec6a,Navigational,Sample user input text 26397,81,407,Technology,3,1.58,842,Tablet,Spanish,0.8089,3.6778,Medium,No,Monthly,1,South America
2020-10-21,2,Thursday,DeepSeek,v3.0,3441,874,376,0.0605,0.6564,b41675e1-ccac-45aa-b5a5-873d178f3cd1,Transactional,Sample user input text 26398,427,396,Technology,5,2.16,20,Tablet,Chinese,0.878,4.5044,Fast,No,Monthly,3,North America
2021-07-22,9,Sunday,ChatGPT,v4.0,5392,301,95,0.0839,0.5346,027e1fe9-388a-4644-8bd5-2fb7d458932c,Informational,Sample user input text 26399,374,216,Finance,2,4.16,1487,Tablet,Chinese,0.9054,0.1631,Slow,No,Weekly,2,North America
2023-07-31,7,Friday,DeepSeek,v2.0,4749,171,187,0.09,0.5822,ca3427a2-1a2c-4d47-96e3-696feaaf023c,Informational,Sample user input text 26400,231,169,Education,2,2.06,1302,Desktop,English,0.8169,1.2087,Fast,No,Monthly,0,Asia
2022-05-27,5,Thursday,DeepSeek,v3.0,5820,119,474,0.0115,0.8966,640aa153-193b-4f97-a861-29db8ca10e98,Informational,Sample user input text 26401,386,701,Education,5,4.4,1398,Desktop,Spanish,0.9263,0.7562,Slow,No,Daily,0,North America
2020-12-02,11,Saturday,ChatGPT,v4.0,4393,928,388,0.0415,0.6957,e8b543ff-4b5e-428f-ad9b-1490a52683df,Navigational,Sample user input text 26402,476,800,Finance,2,3.94,1059,Mobile,German,0.9229,3.3818,Medium,Yes,Weekly,3,South America
2023-08-27,4,Tuesday,ChatGPT,v4.0,8708,223,105,0.0628,0.6508,aadead8d-8b13-470b-b3ce-8548e111348b,Navigational,Sample user input text 26403,137,853,Finance,4,3.71,13,Mobile,Spanish,0.9676,0.2648,Slow,No,Monthly,3,North America
2020-05-15,3,Saturday,ChatGPT,v1.0,8042,605,234,0.0591,0.9219,5828c378-3075-4260-a1a6-d8bdacdbd8eb,Informational,Sample user input text 26404,241,856,Health,5,1.92,1107,Tablet,English,0.865,4.1825,Fast,Yes,Monthly,4,Asia
2023-05-19,7,Friday,Grok AI,v1.0,2062,320,55,0.0487,0.5515,9b0b25cf-eeec-4cbf-a4b5-ebd39dc8e0fa,Navigational,Sample user input text 26405,196,357,Technology,5,2.79,836,Desktop,German,0.7413,2.6691,Medium,No,Daily,2,North America
2022-08-07,11,Saturday,Grok AI,v4.0,9173,133,90,0.045,0.9421,b2d95ca1-f764-4e40-8f5a-c86439529a31,Transactional,Sample user input text 26406,376,66,Education,5,3.8,1272,Tablet,English,0.7759,2.7547,Slow,No,Weekly,4,Europe
2023-08-14,4,Wednesday,DeepSeek,v4.0,1771,257,348,0.0504,0.6554,02a3afdc-0348-4d6a-a922-16a1ee88943f,Navigational,Sample user input text 26407,101,908,Education,4,2.33,1515,Tablet,French,0.8721,0.2977,Medium,No,Weekly,2,South America
2022-07-21,10,Sunday,ChatGPT,v3.0,7007,881,224,0.0992,0.9554,9e958547-b718-4f0c-b679-fd9bb5c75be6,Transactional,Sample user input text 26408,439,547,Education,4,1.48,397,Mobile,French,0.9772,4.9999,Medium,Yes,Weekly,1,Europe
2022-01-14,6,Thursday,DeepSeek,v4.0,3738,813,220,0.0513,0.7124,7cc46d33-b508-4346-997b-b2bbe60541b2,Transactional,Sample user input text 26409,327,484,Education,4,2.16,632,Tablet,French,0.8787,4.5887,Fast,Yes,Weekly,0,Europe
2022-05-22,8,Sunday,ChatGPT,v3.0,7599,855,92,0.0357,0.9192,9543bd47-8aaf-49a9-aeb0-d5c4cd1bea82,Transactional,Sample user input text 26410,33,892,Technology,2,4.57,1282,Desktop,Spanish,0.7866,2.3909,Fast,Yes,Monthly,0,North America
2023-02-23,2,Thursday,DeepSeek,v2.0,6331,769,207,0.0493,0.6242,1c936bc3-ee3a-4928-b061-715af8441dd3,Navigational,Sample user input text 26411,207,33,Health,3,4.3,995,Desktop,English,0.956,1.4001,Fast,Yes,Weekly,4,North America
2022-04-10,10,Saturday,Grok AI,v2.0,4311,507,71,0.0646,0.8287,06b00819-1684-4459-a26b-4c63dd75b834,Informational,Sample user input text 26412,232,11,Technology,1,2.14,1753,Desktop,French,0.702,3.8405,Fast,Yes,Monthly,1,North America
2022-02-06,8,Friday,ChatGPT,v2.0,8101,389,340,0.0926,0.9548,ed154ca2-dec6-4d99-8d2c-1143da08eda2,Navigational,Sample user input text 26413,496,104,Finance,4,3.08,266,Desktop,French,0.9406,3.9233,Fast,Yes,Daily,3,North America
2023-06-21,2,Wednesday,DeepSeek,v1.0,5228,655,281,0.0428,0.9628,a5632612-5bdb-4887-b9ad-ccbb07660ff8,Transactional,Sample user input text 26414,160,714,Health,3,4.07,1543,Desktop,English,0.8499,0.8884,Medium,Yes,Weekly,5,Asia
2022-09-01,8,Thursday,DeepSeek,v1.0,2972,325,154,0.0884,0.9744,ee0c01c6-271b-4e4f-92e4-55443cba22ea,Navigational,Sample user input text 26415,399,142,Education,4,3.78,62,Desktop,German,0.8924,1.067,Fast,Yes,Monthly,5,Europe
2022-01-31,6,Sunday,DeepSeek,v4.0,4304,534,125,0.0185,0.7573,e28fcb0a-9448-4b6b-891a-13ce06bc144d,Informational,Sample user input text 26416,105,319,Technology,4,2.73,895,Tablet,English,0.8116,3.8163,Fast,No,Monthly,4,Europe
2020-02-19,7,Sunday,ChatGPT,v4.0,7806,302,344,0.0403,0.7524,fc048342-3d8a-478d-86ea-9a439ff0a87f,Transactional,Sample user input text 26417,378,219,Finance,3,2.38,1014,Tablet,Chinese,0.7312,1.7159,Slow,No,Daily,2,Europe
2020-10-15,7,Wednesday,Grok AI,v1.0,8087,381,86,0.0152,0.8711,94cbb609-1658-46ba-a439-4801eada70cb,Informational,Sample user input text 26418,124,36,Technology,1,3.87,57,Mobile,English,0.7109,2.4258,Medium,No,Daily,4,Europe
2023-11-15,4,Thursday,Grok AI,v2.0,4968,137,379,0.068,0.7497,42be274a-3962-487a-8888-02ea39ddcb66,Transactional,Sample user input text 26419,365,932,Education,5,1.64,1430,Mobile,Spanish,0.9805,3.0185,Slow,No,Monthly,0,Europe
2022-06-06,1,Wednesday,Grok AI,v3.0,7640,979,333,0.0889,0.6087,9eda9f80-104d-4899-9c45-9f2461c873fb,Informational,Sample user input text 26420,374,505,Education,5,1.84,465,Mobile,French,0.8937,3.4064,Slow,Yes,Weekly,1,Asia
2020-12-12,4,Wednesday,Grok AI,v1.0,5178,904,88,0.0675,0.8704,83d9f5c9-3181-4198-9082-ab3d5d09a81c,Informational,Sample user input text 26421,338,19,Education,2,1.74,234,Mobile,German,0.7216,0.4581,Slow,No,Monthly,0,Europe
2020-12-19,2,Wednesday,DeepSeek,v2.0,3530,913,458,0.0795,0.6886,6befa19e-e6ca-4f1f-85ba-7ead813fad4b,Informational,Sample user input text 26422,389,740,Technology,3,4.94,494,Mobile,Spanish,0.7275,3.9682,Medium,No,Daily,0,South America
2021-01-23,10,Tuesday,DeepSeek,v1.0,2031,713,143,0.07,0.6667,8e9c9768-baa6-42e7-9757-498518c2e97d,Navigational,Sample user input text 26423,306,319,Education,5,4.0,1436,Mobile,Spanish,0.998,4.8403,Slow,Yes,Daily,3,North America
2020-09-19,2,Thursday,Grok AI,v4.0,9165,614,83,0.0545,0.8652,f9fc30dd-97ae-4f4d-a9bd-567f9cfca2f7,Informational,Sample user input text 26424,107,260,Education,2,2.74,1559,Desktop,English,0.9234,4.9378,Medium,No,Weekly,3,Europe
2022-01-10,6,Wednesday,Grok AI,v4.0,8164,231,309,0.0412,0.7376,99c8498b-9ccc-40bd-ab81-6edae0590c97,Navigational,Sample user input text 26425,255,924,Technology,5,1.6,808,Mobile,Chinese,0.9999,0.9101,Slow,No,Monthly,4,North America
2022-07-12,5,Friday,ChatGPT,v4.0,4560,622,386,0.0156,0.5367,03d5320d-8702-41fd-bcd8-8f579194d266,Informational,Sample user input text 26426,472,744,Finance,3,3.49,544,Desktop,Spanish,0.7868,1.683,Fast,No,Weekly,4,Europe
2023-04-03,2,Friday,DeepSeek,v2.0,4064,899,94,0.0828,0.9832,8ad04a2d-a0c6-4ad2-9534-216cea7078a1,Navigational,Sample user input text 26427,44,750,Technology,3,3.45,1273,Mobile,German,0.7727,2.0207,Slow,Yes,Weekly,1,Europe
2020-06-28,8,Wednesday,Grok AI,v1.0,5564,422,229,0.0719,0.8169,6db1fc31-29c6-4113-ac09-4a52874f13d2,Transactional,Sample user input text 26428,152,368,Health,1,3.26,582,Mobile,German,0.9421,1.5334,Fast,Yes,Daily,3,South America
2020-01-16,2,Saturday,ChatGPT,v3.0,4930,508,294,0.0661,0.6758,f262870e-eb10-40d2-8d83-9cc0106ad0ff,Navigational,Sample user input text 26429,27,895,Education,4,2.41,1168,Mobile,French,0.7099,2.6766,Slow,Yes,Daily,0,North America
2021-11-02,3,Monday,ChatGPT,v3.0,4496,359,161,0.0737,0.5056,281de228-3077-461a-9d79-d4b133eebfa9,Navigational,Sample user input text 26430,287,179,Technology,4,4.88,1483,Mobile,German,0.7047,3.6425,Medium,No,Monthly,3,Asia
2021-09-07,5,Sunday,Grok AI,v4.0,7339,338,85,0.0327,0.5117,4f71362a-dce9-4e87-962f-4c8a41a5d7be,Navigational,Sample user input text 26431,249,37,Technology,1,2.47,281,Desktop,Chinese,0.9572,0.6868,Medium,Yes,Daily,2,Europe
